day,billing_city,billing_postal_code,product_price,product_title,product_id,shipping_city,orders,gross_sales,discounts,returns,net_sales,shipping,duties,additional_fees,taxes,total_sales,gross_profit,gross_margin,total_cost,net_quantity
2023-02-24,,,6.000,INDEPENDENT GENUINE PARTS BUSHINGS MEDIUM (90A) ORANGE,6808609751198,,1,6.000,-6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-3.250,null,3.250,1
2023-02-24,,,10.000,SPITFIRE TTOOL,8009611510012,,1,10.000,-10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-5.000,null,5.000,1
2023-02-24,,,38.000,SPITFIRE FORMULA FOUR RADIAL FULL 97D,8009610658044,,1,38.000,-38.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-28.000,null,28.000,1
2023-02-25,,,3.000,Yerb,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-02-25,,,35.000,OJ ELITE NOMAD WHEELS 57MM 95A,6921334784158,,1,35.000,0.000,0.000,35.000,0.000,0.000,0.000,2.800,37.800,12.950,0.37,22.050,1
2023-02-25,,,74.990,ROB ROSKOPP 3 REISSUE DECK 10.25,7836609282300,,1,74.990,-74.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-49.940,null,49.940,1
2023-02-25,,,79.990,440 hi,0,,1,79.990,0.000,0.000,79.990,0.000,0.000,0.000,6.400,86.390,0.000,0,0.000,1
2023-02-25,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,10.110,0.50549,9.890,1
2023-02-25,,,60.000,GX 1000 OG BLUE SCALES DECK 8.375,8009591881980,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,23.010,0.3835,36.990,1
2023-02-26,,,16.250,"Mac Miller - The Divine Feminine (CD, Album) (Near Mint (NM or M-))",7960185274620,,1,16.250,0.000,0.000,16.250,0.000,0.000,0.000,1.300,17.550,0.000,0,0.000,1
2023-02-26,,,3.000,Yerba,0,,6,24.000,0.000,0.000,24.000,0.000,0.000,0.000,1.920,25.920,0.000,0,0.000,8
2023-02-26,,,80.000,LAKAI TELFORD LOW BURGUNDY/CARDINAL,7863049158908,,1,80.000,0.000,0.000,80.000,0.000,0.000,0.000,6.400,86.400,37.500,0.46875,42.500,1
2023-02-26,,,20.000,Dais hat,0,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,1
2023-02-26,,,60.000,Skate jawn fleece mock neck gio cintron,0,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,0.000,0,0.000,1
2023-02-26,,,27.000,BAKER BLACK LOGO HAT,8005487165692,,1,27.000,0.000,0.000,27.000,0.000,0.000,0.000,2.160,29.160,9.000,0.33333,18.000,1
2023-02-26,,,25.000,CHOCOLATE REFLECTIVE BEANIE BLACK,7939472359676,,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.000,27.000,12.250,0.49,12.750,1
2023-02-26,,,12.000,Krooked eyes sock,0,,1,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,0.000,0,0.000,1
2023-02-26,Nashville,37214,12.000,BAKER SUNGLASSES,8005487853820,Nashville,1,24.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,24.000,12.000,0.5,12.000,2
2023-02-26,Nashville,37214,0.000,,0,Nashville,0,0.000,0.000,0.000,0.000,4.900,0.000,0.000,0.000,4.900,0.000,0,0.000,0
2023-02-26,,,60.000,GX 1000 RED SCALES DECK 8.25,8009592635644,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,23.010,0.3835,36.990,1
2023-02-26,,,2.000,Gatorde,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-02-26,,,12.490,"Mac Miller - Watching Movies With The Sound Off (CD, Album) (Near Mint (NM or M-))",7960182718716,,1,12.490,0.000,0.000,12.490,0.000,0.000,0.000,1.000,13.490,0.000,0,0.000,1
2023-02-27,,,3.000,Yerba,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-02-28,,,22.000,QUANTUM BEARING SCIENCE METALLICS BEARINGS,7434329981180,,1,22.000,0.000,0.000,22.000,0.000,0.000,0.000,1.760,23.760,11.000,0.5,11.000,1
2023-02-28,,,5.000,SKATE SESSION,7646344610044,,4,20.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,20.000,0.000,0,0.000,4
2023-02-28,,,6.950,9in x 33in Sheet Mob Skateboard Grip Tape,7351912169724,,1,6.950,0.000,0.000,6.950,0.000,0.000,0.000,0.560,7.510,3.650,0.52517,3.300,1
2023-02-28,,,2.000,Chips,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-02-28,,,3.000,Yerba,0,,2,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,2
2023-02-28,,,55.000,SHOP HOODIE JUMPIN LENNY,7927711105276,,1,55.000,0.000,0.000,55.000,0.000,0.000,0.000,4.400,59.400,23.000,0.41818,32.000,1
2023-03-01,,,28.980,"Slum Village - Fan-Tas-Tic Vol. 1 (2xLP, Album, Ltd, RE, San) (Near Mint (NM or M-))",7953369497852,,1,28.980,0.000,0.000,28.980,0.000,0.000,0.000,2.320,31.300,0.000,0,0.000,1
2023-03-01,,,3.000,Genuine Parts 1/8 in Risers Pk/2 Independent,7678142415100,,1,6.000,-0.900,0.000,5.100,0.000,0.000,0.000,0.400,5.500,2.400,0.47058,2.700,2
2023-03-01,,,39.990,SPITFIRE FORMULA FOUR BLACKOUT RADIAL (ASSORTED SIZES),7940226482428,,1,39.990,0.000,0.000,39.990,0.000,0.000,0.000,3.200,43.190,12.640,0.31607,27.350,1
2023-03-01,,,27.980,"Grand Puba - 2000 (LP, Album, Ltd, RE) (Near Mint (NM or M-))",7797982265596,,1,27.980,0.000,0.000,27.980,0.000,0.000,0.000,2.240,30.220,0.000,0,0.000,1
2023-03-01,,,1.000,Water,0,,1,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.080,1.080,0.000,0,0.000,1
2023-03-01,,,25.350,"Various - Brown Acid: The Thirteenth Trip (LP, Comp, Ltd, Bro) (Near Mint (NM or M-))",7797470462204,,1,25.350,0.000,0.000,25.350,0.000,0.000,0.000,2.020,27.370,0.000,0,0.000,1
2023-03-01,,,15.000,6 used records,0,,1,15.000,0.000,0.000,15.000,0.000,0.000,0.000,1.200,16.200,0.000,0,0.000,1
2023-03-01,,,22.980,"Goat Girl - Goat Girl (LP, Album) (Near Mint (NM or M-))",7793521852668,,1,22.980,0.000,0.000,22.980,0.000,0.000,0.000,1.840,24.820,0.000,0,0.000,1
2023-03-01,,,5.000,SKATE SESSION,7646344610044,,2,20.000,0.000,0.000,20.000,0.000,0.000,0.000,0.000,20.000,0.000,0,0.000,4
2023-03-01,,,19.280,"Vashti Bunyan - Just Another Diamond Day (LP, Album, RE) (Near Mint (NM or M-))",7797415411964,,1,19.280,0.000,0.000,19.280,0.000,0.000,0.000,1.540,20.820,0.000,0,0.000,1
2023-03-01,,,46.990,"Chef Raekwon* - Only Built 4 Cuban Linx... (2xLP, Album, RE, 180) (Near Mint (NM or M-))",7797996749052,,1,46.990,0.000,0.000,46.990,0.000,0.000,0.000,3.760,50.750,0.000,0,0.000,1
2023-03-01,,,50.000,DEATHWISH JAMIE FOY FROELICH DECK 8.38,7960166072572,,1,50.000,0.000,0.000,50.000,0.000,0.000,0.000,4.000,54.000,25.000,0.5,25.000,1
2023-03-01,,,38.000,SPITFIRE FORMULA FOUR CONICAL FULL,6857928900766,,1,38.000,-5.700,0.000,32.300,0.000,0.000,0.000,2.580,34.880,7.300,0.226,25.000,1
2023-03-01,,,35.000,BRONSON MASON SILVA G3 BEARINGS,7973292835068,,1,35.000,-5.250,0.000,29.750,0.000,0.000,0.000,2.380,32.130,10.750,0.36134,19.000,1
2023-03-01,,,3.000,Yerba,0,,2,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,2
2023-03-01,,,32.980,"Grand Puba - Reel To Reel (Album, Ltd + LP, Ora + LP, Blu) (Near Mint (NM or M-))",7797995667708,,1,32.980,0.000,0.000,32.980,0.000,0.000,0.000,2.640,35.620,0.000,0,0.000,1
2023-03-02,,,10.000,INDEPENDENT GENUINE PARTS BEARINGS,6833343430814,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,5.000,0.5,5.000,1
2023-03-02,,,90.000,AMBITION SNOWSKATE JIB MODEL NAVY,7925884223740,,1,90.000,0.000,0.000,90.000,0.000,0.000,0.000,7.200,97.200,28.000,0.31111,62.000,1
2023-03-02,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,10.110,0.50549,9.890,1
2023-03-02,,,3.000,BANG ENERGY DRINK,7606255354108,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-03-03,,,3.000,Yerb,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-03-03,,,3.000,Y,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-03-03,,,6.000,Yerbs,0,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,1
2023-03-03,,,79.990,NEW BALANCE TOM KNOX 440HUR LOW,8012358254844,,1,79.990,-10.000,0.000,69.990,0.000,0.000,0.000,5.600,75.590,27.490,0.39277,42.500,1
2023-03-04,,,2.000,2,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-03-04,,,79.000,NEW BALANCE NUMERIC 440 LOW,7989039628540,,1,79.000,-19.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,20.000,0.33333,40.000,1
2023-03-04,,,3.000,Yerb,0,,3,9.000,0.000,0.000,9.000,0.000,0.000,0.000,0.720,9.720,0.000,0,0.000,3
2023-03-04,,,70.000,Westgate,0,,1,70.000,0.000,0.000,70.000,0.000,0.000,0.000,5.600,75.600,0.000,0,0.000,1
2023-03-04,,,19.500,"Against Me! - Reinventing Axl Rose (LP, Album, RP) (Near Mint (NM or M-))",7846949617916,,1,19.500,-19.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-03-04,,,5.000,Sessss,0,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-03-04,,,2.000,Gator,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-03-04,,,2.000,Gar,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-03-05,,,4.000,"SHORTY'S PHILIPS BOLTS 1""",6722279506078,,1,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,1
2023-03-05,,,10.000,INDEPENDENT GENUINE PARTS BEARINGS,6833343430814,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,5.000,0.5,5.000,1
2023-03-05,,,89.000,1010 sz 13,0,,1,89.000,0.000,0.000,89.000,0.000,0.000,0.000,7.120,96.120,0.000,0,0.000,1
2023-03-05,,,18.650,"Neutral Milk Hotel - In The Aeroplane Over The Sea (LP, Album, RE, Gat) (Near Mint (NM or M-))",7797470626044,,1,18.650,0.000,0.000,18.650,0.000,0.000,0.000,1.500,20.150,0.000,0,0.000,1
2023-03-05,,,20.000,Nimbus t,0,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,1
2023-03-05,,,10.000,Jawn socks,0,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,0.000,0,0.000,1
2023-03-05,,,10.000,Jawn beanie,0,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,0.000,0,0.000,1
2023-03-05,,,40.000,Town and country hoodie crewneck,0,,1,40.000,0.000,0.000,40.000,0.000,0.000,0.000,3.200,43.200,0.000,0,0.000,1
2023-03-05,,,6.000,Yerba,0,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,1
2023-03-05,,,65.000,DEATHWISH JULIAN RECOVERY DECK 8.475,8005476778236,,1,65.000,-5.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,13.000,0.21666,47.000,1
2023-03-05,,,5.000,SKATE SESSION,7646344610044,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,0.000,0,0.000,2
2023-03-05,,,3.000,Yerba,0,,2,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,2
2023-03-05,,,55.000,DAIS SKATEBOARDS CROPSY DECK 8.5,8001595113724,,1,55.000,-5.500,0.000,49.500,0.000,0.000,0.000,3.960,53.460,11.500,0.23232,38.000,1
2023-03-05,,,12.000,Baker sock,0,,1,12.000,-3.600,0.000,8.400,0.000,0.000,0.000,0.680,9.080,0.000,0,0.000,1
2023-03-05,,,2.000,Gator,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-03-06,,,12.000,MOB GRIP TAPE CLEANER,6806424617118,,1,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,7.300,0.60833,4.700,1
2023-03-06,Amsterdam,12010,0.000,,0,Amsterdam,0,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.080,1.080,0.000,0,0.000,0
2023-03-06,Amsterdam,12010,30.000,BRONSON SPEED COMPANY G3 BEARINGS,6738592366750,Amsterdam,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,2.400,32.400,0.000,0,0.000,1
2023-03-06,,,3.000,Yerba,0,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,2
2023-03-07,Boston,02134,0.000,,0,Boston,0,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,5.000,0.000,0,0.000,0
2023-03-07,,,2.000,Gator,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-03-07,,,3.000,Yerba,0,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,2
2023-03-07,Boston,02134,24.980,"Action Bronson - Cocodrillo Turbo (LP, Album) (Near Mint (NM or M-))",7953368776956,Boston,1,24.980,0.000,0.000,24.980,0.000,0.000,0.000,0.000,24.980,0.000,0,0.000,1
2023-03-07,Boston,02134,19.350,"Shannon And The Clams - Sleep Talk (LP, Album, Ltd, Sil) (Near Mint (NM or M-))",7797459288316,Boston,1,19.350,0.000,0.000,19.350,0.000,0.000,0.000,0.000,19.350,0.000,0,0.000,1
2023-03-07,Boston,02134,6.990,"Zorn (17) - Hardcore Zorn (7"", EP) (Near Mint (NM or M-))",7812570513660,Boston,1,6.990,0.000,0.000,6.990,0.000,0.000,0.000,0.000,6.990,0.000,0,0.000,1
2023-03-07,,,65.000,REAL ISHOD FEATHERS TWIN TAIL 8.25,8009588080892,,1,65.000,-19.500,0.000,45.500,0.000,0.000,0.000,3.640,49.140,1.700,0.03736,43.800,1
2023-03-07,,,5.000,SKATE SESSION,7646344610044,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,10.000,0.000,0,0.000,2
2023-03-08,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-03-08,,,3.000,Yerba,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-03-08,,,28.000,KROOKED ARKETYPE RAW SNAPBACK HAT,7939907846396,,1,28.000,-2.800,0.000,25.200,0.000,0.000,0.000,2.020,27.220,9.700,0.38492,15.500,1
2023-03-08,,,10.000,DEATHWISH CROWN NAVY SOCKS,7960166957308,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,6.000,0.6,4.000,1
2023-03-09,,,1.000,WATER,7606274097404,,2,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,3
2023-03-09,,,5.000,JESSUP ULTRA GRIP,6807900258462,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,0.000,0,0.000,1
2023-03-09,,,80.000,LAKAI TELFORD LOW EARTH SUEDE,7863051485436,,1,80.000,-20.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,17.500,0.29166,42.500,1
2023-03-09,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-03-09,,,74.990,ÉS SKATEBOARDING CASPIAN SNEAKER (VEGAN),7705618612476,,1,74.990,-27.000,0.000,47.990,0.000,0.000,0.000,3.840,51.830,12.990,0.27068,35.000,1
2023-03-09,,,30.000,SKATE MEMBERSHIP,7646293459196,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,0.000,0,0.000,1
2023-03-09,,,2.000,Gatorade,0,,1,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,2
2023-03-09,,,3.000,Yerba,0,,2,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,0.000,0,0.000,4
2023-03-09,,,3.000,BANG ENERGY DRINK,7606255354108,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-03-09,,,10.000,BONES HARDCORE BUSHING BLACK (ASSORTED HARDNESS),8009613672700,,1,10.000,0.000,0.000,10.000,0.000,0.000,0.000,0.800,10.800,5.000,0.5,5.000,1
2023-03-10,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,10.110,0.50549,9.890,1
2023-03-10,,,3.000,Yerba,0,,2,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,2
2023-03-10,,,40.000,Town and Country Gift Card,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,1
2023-03-10,,,65.000,ANTI-HERO TEAM TEN CURBMANDENTS DECK 9.00,8021008351484,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,22.000,0.33846,43.000,1
2023-03-10,,,75.000,SANTA CRUZ KNOX PUNK REISSUE DECK 9.89,7611886469372,,1,75.000,0.000,0.000,75.000,0.000,0.000,0.000,6.000,81.000,25.000,0.33333,50.000,1
2023-03-11,New York,10025,25.000,MEOW SKATEBOARDS UNSTRUCTURED HAT BABY BLUE,6781764337822,New York,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.220,27.220,11.000,0.44,14.000,1
2023-03-11,,,18.990,"Oily Boys - Cro Memory Grin (LP, Album, Cle) (Near Mint (NM or M-))",7805929390332,,1,18.990,0.000,0.000,18.990,0.000,0.000,0.000,1.520,20.510,0.000,0,0.000,1
2023-03-11,,,6.000,"Massakree - Happy Static Pogo Nightmare Noise (7"") (Near Mint (NM or M-))",6912283836574,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,1
2023-03-11,New York,10025,0.000,,0,New York,0,0.000,0.000,0.000,0.000,6.900,0.000,0.000,0.620,7.520,0.000,0,0.000,0
2023-03-11,,,5.000,Drink,0,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,0.000,0,0.000,1
2023-03-11,,,12.000,BAKER CURSIVE BLACK SOCK,8005485297916,,1,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,6.000,0.5,6.000,1
2023-03-11,,,35.000,OJ SUPER JUICE 60MM 78A BLUES,6877351116958,,1,35.000,0.000,0.000,35.000,0.000,0.000,0.000,2.800,37.800,13.000,0.37142,22.000,1
2023-03-11,,,3.000,Yerb,0,,2,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,2
2023-03-11,,,50.000,NEW BALANCE NUMERIC 213 PRO COURT MID,7679343689980,,1,50.000,0.000,0.000,50.000,0.000,0.000,0.000,4.000,54.000,12.500,0.25,37.500,1
2023-03-11,,,50.000,Independent Stage 11 Standard Blackout Truck (pair),7900175237372,,1,50.000,0.000,0.000,50.000,0.000,0.000,0.000,4.000,54.000,19.500,0.39,30.500,1
2023-03-12,,,60.000,BONES SWISS BEARINGS,7641568903420,,1,60.000,0.000,0.000,60.000,0.000,0.000,0.000,4.800,64.800,20.000,0.33333,40.000,1
2023-03-12,,,50.000,SLAPPY TRUCKS ST1 CLASSIC (ASSORTED SIZES),7962548895996,,1,50.000,-4.160,0.000,45.840,0.000,0.000,0.000,3.660,49.500,14.840,0.32373,31.000,1
2023-03-12,,,55.000,DAIS SKATEBOARDS CROPSY DECK 8.5,8001595113724,,1,55.000,0.000,0.000,55.000,0.000,0.000,0.000,4.400,59.400,17.000,0.30909,38.000,1
2023-03-12,,,38.000,SPITFIRE FORMULA FOUR CONICAL FULL,6857928900766,,1,38.000,0.000,0.000,38.000,0.000,0.000,0.000,3.040,41.040,13.000,0.3421,25.000,1
2023-03-12,,,50.000,Independent Stage 11 Standard Blackout Truck (pair),7900175237372,,1,50.000,0.000,0.000,50.000,0.000,0.000,0.000,4.000,54.000,19.500,0.39,30.500,1
2023-03-12,,,4.000,"SHORTY'S PHILIPS BOLTS 1""",6722279506078,,1,4.000,0.000,0.000,4.000,0.000,0.000,0.000,0.320,4.320,0.000,0,0.000,1
2023-03-12,,,20.000,BONES REDS BEARINGS,6758293536926,,2,40.000,-1.670,0.000,38.330,0.000,0.000,0.000,3.060,41.390,18.550,0.48395,19.780,2
2023-03-12,,,65.000,WELCOME CHRIS MILLER LEFT EYE ON CAT 2 DECK 8.75,7793380655356,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,21.250,0.32692,43.750,1
2023-03-12,,,25.000,Mini logo trucks silver,0,,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.000,27.000,0.000,0,0.000,1
2023-03-12,,,3.000,Yerba,0,,3,12.000,0.000,0.000,12.000,0.000,0.000,0.000,0.960,12.960,0.000,0,0.000,4
2023-03-12,,,3.000,Pig bolts,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-03-12,,,6.950,9in x 33in Sheet Mob Skateboard Grip Tape,7351912169724,,1,6.950,0.000,0.000,6.950,0.000,0.000,0.000,0.560,7.510,3.650,0.52517,3.300,1
2023-03-12,,,50.000,FOUNDATION AIDEN OWL DECK 8.38,7908389683452,,1,50.000,-4.170,0.000,45.830,0.000,0.000,0.000,3.660,49.490,25.830,0.5636,20.000,1
2023-03-12,,,56.000,INDEPENDENT FORGED HOLLOW TRUCK,6697280700574,,1,56.000,0.000,0.000,56.000,0.000,0.000,0.000,0.000,56.000,15.000,0.26785,41.000,1
2023-03-12,,,39.000,SPITFIRE FORMULA FOUR CONICAL FULL 101D,7579211268348,,1,39.000,0.000,0.000,39.000,0.000,0.000,0.000,3.120,42.120,14.000,0.35897,25.000,1
2023-03-12,,,5.000,Genuine Parts 1/8 in Shock Pads Pk/2 Independent,7678155423996,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.400,5.400,3.120,0.624,1.880,1
2023-03-12,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-03-13,,,0.000,,0,,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0.000,0
2023-03-14,,,1.000,WATER,7606274097404,,1,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.080,1.080,0.000,0,0.000,1
2023-03-14,,,3.000,Yerba,0,,1,3.000,0.000,0.000,3.000,0.000,0.000,0.000,0.240,3.240,0.000,0,0.000,1
2023-03-14,,,65.000,REAL ISHOD FEATHERS TWIN TAIL SLICK DECK 8.30,8021011824892,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,16.700,0.25692,48.300,1
2023-03-14,,,1.000,Doritoz,0,,1,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.080,1.080,0.000,0,0.000,1
2023-03-15,,,20.000,BONES REDS BEARINGS,6758293536926,,1,20.000,-4.000,0.000,16.000,0.000,0.000,0.000,1.280,17.280,6.110,0.38187,9.890,1
2023-03-15,,,39.980,"Ghostface Killah - Ironman (25th Anniversary Edition) (2xLP, Album, Ltd, RE, Blu) (Near Mint (NM or M-))",7953374544124,,1,39.980,-8.000,0.000,31.980,0.000,0.000,0.000,2.560,34.540,0.000,0,0.000,1
2023-03-15,,,60.000,ANTI HERO TEAM CLASSIC EAGLE DECK 9.0,6798867660958,,1,60.000,-11.990,0.000,48.010,0.000,0.000,0.000,3.840,51.850,6.010,0.12518,42.000,1
2023-03-15,,,65.000,SOUR TOM SNAPE SNAPPERS DECK 8.25,7960174428412,,1,65.000,0.000,0.000,65.000,0.000,0.000,0.000,5.200,70.200,20.000,0.30769,45.000,1
2023-03-15,,,11.000,PIG RAILS BLUE,6806418915486,,1,11.000,-2.200,0.000,8.800,0.000,0.000,0.000,0.700,9.500,3.300,0.375,5.500,1
2023-03-15,,,1.000,Water,0,,1,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.080,1.080,0.000,0,0.000,1
2023-03-15,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-03-16,,,5.000,SKATE SESSION,7646344610044,,1,5.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,5.000,0.000,0,0.000,1
2023-03-16,Gold Beach,97444,0.000,,0,Gold Beach,0,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,5.000,0.000,0,0.000,0
2023-03-16,,,30.000,SKATE MEMBERSHIP,7646293459196,,1,30.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,30.000,0.000,0,0.000,1
2023-03-16,,,2.000,Hatorade,0,,1,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.160,2.160,0.000,0,0.000,1
2023-03-16,,,6.000,SHORTY'S BUSHINGS DOH DOHS (Various Colors and Hardnesses),6722300805278,,1,6.000,0.000,0.000,6.000,0.000,0.000,0.000,0.480,6.480,0.000,0,0.000,1
2023-03-16,,,25.000,Thumbs long sleeve,0,,1,25.000,0.000,0.000,25.000,0.000,0.000,0.000,2.000,27.000,0.000,0,0.000,1
2023-03-16,,,3.000,Yerba,0,,4,15.000,0.000,0.000,15.000,0.000,0.000,0.000,1.200,16.200,0.000,0,0.000,5
2023-03-16,,,20.000,Nova hat,0,,1,20.000,0.000,0.000,20.000,0.000,0.000,0.000,1.600,21.600,0.000,0,0.000,1
2023-03-16,,,25.000,MEOW SKATEBOARDS UNSTRUCTURED HAT BABY BLUE,6781764337822,,1,50.000,0.000,0.000,50.000,0.000,0.000,0.000,4.000,54.000,22.000,0.44,28.000,2
2023-03-16,Gold Beach,97444,19.500,"Propagandhi - Potemkin City Limits (LP, Album, RE) (Near Mint (NM or M-))",7847259373820,Gold Beach,1,19.500,0.000,0.000,19.500,0.000,0.000,0.000,0.000,19.500,0.000,0,0.000,1
